farm_id,region,crop_type,soil_moisture_%,soil_pH,temperature_C,rainfall_mm,humidity_%,sunlight_hours,irrigation_type,fertilizer_type,pesticide_usage_ml,sowing_date,harvest_date,total_days,yield_kg_per_hectare,sensor_id,timestamp,latitude,longitude,NDVI_index,crop_disease_status
FARM1278,South USA,Wheat,20.62,5.52,22.77,99.6,72.53,9.29,Sprinkler,Inorganic,17.55,2024-01-04,2024-05-20,137,3341.34,IOT5428,2024-06-03 17:00:00,16.5923,78.3686,0.6365,None
FARM1279,Central USA,Soybean,42.3,6.57,31.62,211.38,57.9,4.28,Manual,Organic,36.27,2024-02-17,2024-07-04,138,2555.97,IOT9742,2024-06-04 04:00:00,32.2997,73.9764,0.3215,None
FARM1280,South India,Maize,17.98,6.51,34.93,70.63,41.62,8.1,Sprinkler,Inorganic,73.06,2024-05-07,2024-08-05,90,5257.32,IOT1150,2024-06-01 09:00:00,17.9176,75.343,0.4507,None
FARM1281,North India,Soybean,36.86,6.32,27.44,229.27,72.37,9.17,Manual,Inorganic,59.23,2024-02-16,2024-07-03,138,5181.18,IOT7910,2024-06-02 02:00:00,20.0214,76.9367,0.5592,None
FARM1282,South India,Maize,43.75,7.04,23.87,63.25,83.25,6.56,Sprinkler,Organic,52.16,2024-05-02,2024-08-31,121,4225.42,IOT6855,2024-06-04 20:00:00,14.7695,83.8466,0.633,Mild
FARM1283,Central USA,Cotton,22.62,6.78,21.6,259.77,73.05,4.5,Drip,Mixed,86.82,2024-03-14,2024-06-26,104,4971.34,IOT5117,2024-06-04 14:00:00,26.2433,78.3754,0.4958,None
FARM1284,North India,Rice,19.16,6.38,34.28,281.86,70.98,8.78,Drip,Inorganic,18.17,2024-05-10,2024-09-18,131,5677.59,IOT9090,2024-06-06 02:00:00,13.3437,83.0161,0.4906,None
FARM1285,South USA,Rice,38.46,5.64,33.86,268.08,70.85,4.99,None,Inorganic,41.36,2024-04-09,2024-07-22,104,6096.59,IOT2550,2024-06-03 02:00:00,22.0753,74.1266,0.4581,Mild
FARM1286,East Africa,Cotton,24.47,6.19,22.14,182.54,80.34,9.86,Manual,Mixed,48.67,2024-03-25,2024-07-20,117,6623.71,IOT3725,2024-06-07 15:00:00,33.5102,86.6945,0.5124,None
FARM1287,East Africa,Soybean,36.62,7.28,18.27,102.59,64.45,4.12,Manual,Organic,74.56,2024-04-25,2024-07-27,93,4885.92,IOT7653,2024-06-07 10:00:00,34.1148,88.809,0.6793,None
FARM1288,North India,Maize,41.32,5.52,34.54,195.29,79.38,5.32,Manual,Organic,27.95,2024-03-19,2024-06-24,97,3952.84,IOT7099,2024-06-02 03:00:00,13.2972,88.5635,0.8664,Severe
FARM1289,Central USA,Maize,39.24,7.01,28.21,259.92,77.68,4.33,None,Mixed,83.09,2024-05-24,2024-09-21,120,4423.91,IOT4038,2024-06-03 12:00:00,21.3783,83.4572,0.5949,None
FARM1290,East Africa,Maize,16.01,5.54,29.62,249.93,76.69,9.75,Manual,Inorganic,98.52,2024-02-12,2024-06-02,111,4477.25,IOT1407,2024-06-06 17:00:00,12.4995,89.2718,0.6994,None
FARM1291,East Africa,Cotton,47.1,7.23,32.44,192.95,89.75,4.47,Sprinkler,Organic,84.41,2024-01-13,2024-04-15,93,3506.32,IOT6010,2024-06-07 04:00:00,10.145,81.9866,0.7705,Severe
FARM1292,South USA,Cotton,44.15,6.51,25.84,63.23,62.2,9.17,Drip,Inorganic,32.05,2024-04-20,2024-07-30,101,5306.08,IOT4411,2024-06-03 09:00:00,13.4182,77.2034,0.3584,None
FARM1293,South USA,Cotton,10.9,6.54,20.68,107.52,49.85,8.2,Sprinkler,Organic,39.7,2024-01-20,2024-05-13,114,1479.82,IOT6131,2024-06-07 11:00:00,24.1285,74.7794,0.5091,None
FARM1294,South USA,Cotton,46.98,7.22,34.42,280.03,49.69,8.81,Manual,Mixed,34.28,2024-03-10,2024-07-25,137,5215.14,IOT4730,2024-06-04 14:00:00,31.9229,76.7918,0.3804,Mild
FARM1295,South USA,Rice,37.07,6.47,15.09,62.24,48.1,4.88,Drip,Organic,50.67,2024-02-04,2024-07-01,148,4392.44,IOT1851,2024-06-06 19:00:00,26.7408,75.4997,0.5575,None
FARM1296,North India,Soybean,11.55,5.75,18.37,170.27,72.53,7.3,Sprinkler,Mixed,66.38,2024-03-02,2024-06-29,119,2667.46,IOT2423,2024-06-01 18:00:00,21.1704,80.1064,0.3939,None
FARM1297,East Africa,Maize,16.18,5.74,26.16,257.86,72.18,7.77,None,Mixed,7.0,2024-05-14,2024-08-18,96,4355.49,IOT1296,2024-06-04 07:00:00,31.5525,87.6594,0.6065,None
FARM1298,South USA,Maize,12.32,5.8,17.95,257.81,76.09,9.94,None,Organic,97.6,2024-03-15,2024-08-05,143,5288.19,IOT1893,2024-06-02 18:00:00,22.3132,75.9053,0.8587,None
FARM1299,North India,Maize,30.49,5.53,20.66,144.45,88.79,5.36,None,Inorganic,41.46,2024-03-27,2024-07-16,111,3553.52,IOT7086,2024-06-04 13:00:00,19.8087,75.5971,0.8511,None
FARM1300,East Africa,Soybean,38.2,6.7,19.69,64.61,85.06,6.74,None,Organic,97.97,2024-02-13,2024-06-02,110,6201.95,IOT9677,2024-06-03 22:00:00,13.4022,73.9466,0.334,None
FARM1301,North India,Cotton,25.61,6.09,24.49,206.9,51.7,8.07,Manual,Organic,16.15,2024-05-22,2024-08-26,96,2266.31,IOT4297,2024-06-03 00:00:00,16.2571,85.5233,0.344,None
FARM1302,South India,Soybean,10.89,6.43,27.27,62.23,54.11,7.88,Sprinkler,Inorganic,44.57,2024-05-14,2024-09-17,126,2795.13,IOT1794,2024-06-01 01:00:00,19.9126,79.2972,0.7487,Mild
FARM1303,South India,Maize,15.35,6.91,30.35,198.72,74.83,7.73,Sprinkler,Organic,54.51,2024-05-03,2024-08-31,120,3412.67,IOT8973,2024-06-05 11:00:00,17.0195,81.6406,0.7822,None
FARM1304,North India,Cotton,17.08,5.69,24.06,64.49,64.93,7.15,Sprinkler,Organic,31.44,2024-03-24,2024-07-14,112,4437.73,IOT3516,2024-06-01 23:00:00,25.0811,83.922,0.8353,None
FARM1305,South USA,Rice,31.46,6.27,15.81,175.03,75.38,9.84,None,Mixed,56.32,2024-01-11,2024-06-01,142,4547.82,IOT4066,2024-06-04 12:00:00,14.6212,72.2852,0.6335,None
FARM1306,Central USA,Rice,47.46,6.33,33.18,191.36,58.39,9.32,None,Inorganic,12.8,2024-02-04,2024-05-21,107,5983.19,IOT1133,2024-06-03 05:00:00,26.1653,74.3552,0.3176,Mild
FARM1307,North India,Soybean,42.62,7.39,18.18,265.86,48.73,5.05,Sprinkler,Organic,46.04,2024-04-20,2024-08-08,110,2969.69,IOT3253,2024-06-04 17:00:00,11.2907,88.8938,0.322,None
FARM1308,Central USA,Soybean,14.05,7.36,23.44,299.71,43.78,6.91,None,Inorganic,25.87,2024-04-13,2024-08-31,140,4352.89,IOT9164,2024-06-04 01:00:00,23.162,84.0262,0.5713,None
FARM1309,South India,Cotton,35.21,6.34,33.21,211.51,72.76,5.99,Drip,Inorganic,21.5,2024-03-26,2024-08-15,142,4413.21,IOT8270,2024-06-06 19:00:00,22.3666,71.9639,0.3843,None
FARM1310,East Africa,Wheat,19.03,5.75,30.0,111.47,78.86,7.6,Sprinkler,Mixed,62.8,2024-05-03,2024-08-12,101,4691.68,IOT8652,2024-06-02 14:00:00,23.9119,80.6771,0.4469,Mild
FARM1311,North India,Soybean,28.43,5.77,15.55,166.95,72.12,5.07,Drip,Inorganic,94.93,2024-01-12,2024-05-15,124,3976.27,IOT6223,2024-06-03 00:00:00,16.9088,85.9362,0.691,None
FARM1312,North India,Cotton,24.26,5.79,19.37,225.41,57.02,5.96,Sprinkler,Organic,49.09,2024-02-04,2024-06-28,145,2696.39,IOT1310,2024-06-06 01:00:00,23.5166,82.6309,0.888,None
FARM1313,South India,Wheat,23.04,6.48,26.51,97.86,54.63,5.56,Drip,Mixed,67.71,2024-05-24,2024-08-25,93,2531.36,IOT9947,2024-06-03 16:00:00,13.5639,74.6118,0.7732,None
FARM1314,South India,Rice,25.71,6.46,32.44,189.92,86.28,9.48,None,Mixed,97.3,2024-02-09,2024-05-29,110,3700.99,IOT9150,2024-06-03 05:00:00,26.1378,70.1228,0.8887,None
FARM1315,South USA,Rice,38.61,6.27,20.82,137.38,83.38,5.73,Drip,Organic,99.4,2024-04-01,2024-08-03,124,5208.69,IOT5108,2024-06-02 17:00:00,18.1535,83.3838,0.8871,Moderate
FARM1316,South USA,Maize,13.38,6.49,33.56,183.22,51.97,6.72,Sprinkler,Inorganic,84.95,2024-04-08,2024-07-27,110,4404.39,IOT6380,2024-06-03 06:00:00,16.3935,70.99,0.6657,None
FARM1317,Central USA,Wheat,30.83,7.04,34.73,110.92,47.06,9.24,Sprinkler,Mixed,97.35,2024-02-11,2024-06-14,124,2015.13,IOT2472,2024-06-01 06:00:00,30.2885,88.1775,0.7974,None
FARM1318,South USA,Soybean,44.72,6.39,21.73,297.25,66.39,9.83,Drip,Inorganic,88.44,2024-01-12,2024-05-07,116,2867.11,IOT2069,2024-06-03 01:00:00,21.5402,81.7742,0.7368,None
FARM1319,North India,Wheat,22.81,6.87,28.89,158.79,83.66,7.84,Sprinkler,Organic,56.23,2024-01-04,2024-04-29,116,4883.26,IOT6850,2024-06-05 18:00:00,13.6181,82.6621,0.513,None
FARM1320,East Africa,Maize,21.26,6.41,17.55,158.28,85.79,6.8,Manual,Inorganic,29.23,2024-04-14,2024-08-12,120,4707.09,IOT2114,2024-06-07 00:00:00,27.4801,72.5405,0.7996,Mild
FARM1321,South India,Rice,29.78,6.13,34.76,181.78,56.99,5.54,None,Mixed,78.21,2024-02-24,2024-06-14,111,4266.38,IOT7649,2024-06-04 08:00:00,19.0452,78.1318,0.3005,None
FARM1322,East Africa,Wheat,19.11,5.98,28.57,86.27,56.74,8.06,None,Organic,22.9,2024-02-13,2024-06-07,115,2191.19,IOT7613,2024-06-05 19:00:00,18.7039,82.5375,0.7066,None
FARM1323,North India,Soybean,11.82,6.87,21.55,253.46,77.11,8.79,Manual,Mixed,50.69,2024-01-08,2024-05-02,115,4123.74,IOT5940,2024-06-03 09:00:00,12.7181,82.007,0.4345,Mild
FARM1324,South USA,Wheat,13.36,7.21,15.08,170.99,85.09,7.63,Manual,Organic,21.97,2024-02-05,2024-05-23,108,2185.7,IOT2749,2024-06-06 00:00:00,32.865,72.2658,0.8968,None
FARM1325,Central USA,Maize,11.47,6.17,18.84,291.81,60.85,5.0,Drip,Mixed,0.32,2024-01-25,2024-05-29,125,3379.13,IOT6917,2024-06-01 02:00:00,26.9711,76.7788,0.7023,None
FARM1326,Central USA,Wheat,13.02,5.54,29.41,272.51,50.38,8.47,None,Inorganic,20.81,2024-04-01,2024-08-22,143,3647.44,IOT2889,2024-06-04 05:00:00,14.3627,81.9635,0.3819,None
FARM1327,South USA,Cotton,45.65,6.2,23.76,295.8,67.25,7.88,Sprinkler,Inorganic,29.51,2024-05-07,2024-09-29,145,3312.09,IOT2140,2024-06-03 16:00:00,22.3348,73.4147,0.3118,Severe
FARM1328,South India,Rice,40.89,6.71,22.8,97.25,80.93,5.0,Sprinkler,Organic,64.32,2024-03-04,2024-06-16,104,4525.92,IOT1633,2024-06-03 02:00:00,26.3308,88.5367,0.4782,None
FARM1329,South India,Maize,32.37,6.87,17.38,136.68,48.99,5.62,Drip,Mixed,40.74,2024-02-13,2024-05-25,102,3722.45,IOT6769,2024-06-01 15:00:00,32.7932,82.9742,0.6871,None
FARM1330,Central USA,Soybean,32.05,6.91,30.07,228.04,78.2,6.16,Sprinkler,Mixed,40.93,2024-02-18,2024-06-05,108,4219.7,IOT6866,2024-06-04 01:00:00,17.1246,85.1811,0.3795,None
FARM1331,North India,Rice,19.63,7.08,18.38,52.09,87.4,4.07,Sprinkler,Inorganic,46.56,2024-05-13,2024-08-14,93,4108.27,IOT1500,2024-06-05 07:00:00,11.1519,81.6302,0.4601,None
FARM1332,North India,Maize,48.83,6.59,28.54,233.87,56.43,5.66,None,Organic,50.3,2024-01-05,2024-05-20,136,1683.45,IOT4832,2024-06-06 10:00:00,29.0096,78.0044,0.8369,None
FARM1333,North India,Soybean,25.64,5.66,22.03,241.52,52.74,5.0,None,Mixed,84.59,2024-01-20,2024-05-25,126,5368.85,IOT1361,2024-06-07 04:00:00,27.9591,84.7466,0.8676,None
FARM1334,South USA,Rice,38.72,6.06,27.89,58.38,59.41,5.29,Drip,Organic,24.77,2024-02-26,2024-06-02,97,5529.66,IOT4239,2024-06-05 02:00:00,29.7415,80.1933,0.7516,Mild
FARM1335,Central USA,Rice,11.58,6.81,15.01,205.54,45.06,8.28,None,Organic,86.22,2024-04-27,2024-07-26,90,1398.37,IOT5734,2024-06-06 11:00:00,25.1851,88.8964,0.4784,None
FARM1336,North India,Soybean,37.12,6.64,34.17,277.45,49.62,7.98,Manual,Mixed,13.19,2024-02-03,2024-06-27,145,4098.03,IOT4180,2024-06-02 23:00:00,12.3913,82.9621,0.439,None
FARM1337,East Africa,Maize,20.03,5.54,18.59,177.1,80.26,5.14,Drip,Mixed,74.29,2024-05-07,2024-09-06,122,2361.86,IOT3059,2024-06-04 10:00:00,25.8468,84.9976,0.744,None
FARM1338,South India,Maize,41.94,6.93,22.75,237.44,51.62,7.63,Manual,Organic,40.08,2024-04-06,2024-07-11,96,3771.27,IOT1006,2024-06-01 16:00:00,28.3893,75.0372,0.698,None
FARM1339,South India,Rice,39.29,6.17,16.19,172.08,87.99,9.1,Sprinkler,Organic,72.88,2024-03-19,2024-08-11,145,3362.67,IOT5662,2024-06-07 02:00:00,19.7705,88.4584,0.6013,None
FARM1340,South USA,Soybean,45.92,5.65,27.98,68.36,87.42,4.72,Manual,Organic,5.76,2024-03-11,2024-06-26,107,4439.9,IOT2272,2024-06-07 01:00:00,23.7146,76.5097,0.7353,None
FARM1341,South India,Wheat,23.74,6.86,28.91,179.7,71.04,5.06,None,Mixed,23.1,2024-05-19,2024-10-11,145,5867.54,IOT8254,2024-06-06 14:00:00,30.343,81.0348,0.8902,None
FARM1342,Central USA,Wheat,39.4,6.69,21.11,101.39,89.88,8.35,Manual,Inorganic,13.66,2024-01-10,2024-05-20,131,3520.29,IOT5103,2024-06-01 01:00:00,16.6479,87.3256,0.6395,None
FARM1343,East Africa,Maize,18.01,7.42,30.14,230.01,61.23,7.21,None,Mixed,30.73,2024-02-18,2024-05-18,90,1806.09,IOT8268,2024-06-05 09:00:00,12.0096,83.8352,0.6294,None
FARM1344,Central USA,Soybean,16.05,6.91,16.57,142.97,72.2,5.51,Drip,Inorganic,1.86,2024-01-08,2024-05-03,116,3851.57,IOT5924,2024-06-04 05:00:00,30.0288,76.4747,0.55,Severe
FARM1345,East Africa,Rice,21.92,7.3,26.93,55.12,50.19,8.53,None,Mixed,60.05,2024-02-10,2024-06-27,138,5085.68,IOT8342,2024-06-03 06:00:00,14.5447,82.4345,0.8641,None
FARM1346,South India,Soybean,27.22,5.75,23.71,127.44,44.7,4.54,None,Inorganic,7.7,2024-04-27,2024-08-10,105,2480.11,IOT4999,2024-06-07 18:00:00,20.2622,81.2879,0.6521,None
FARM1347,Central USA,Rice,34.18,6.0,26.18,102.17,70.02,4.51,None,Mixed,22.11,2024-02-07,2024-05-07,90,3763.32,IOT3805,2024-06-05 17:00:00,19.6039,75.1722,0.5745,None
FARM1348,Central USA,Maize,22.82,5.81,15.62,163.99,80.0,8.06,None,Mixed,55.67,2024-05-03,2024-09-02,122,4240.37,IOT4873,2024-06-06 09:00:00,34.1609,76.8579,0.3513,None
FARM1349,East Africa,Cotton,47.09,7.12,18.4,252.9,44.95,7.37,Manual,Inorganic,14.18,2024-01-02,2024-05-12,131,2811.71,IOT2883,2024-06-07 16:00:00,10.2132,85.6612,0.6965,Moderate
FARM1350,East Africa,Cotton,10.89,7.46,15.83,146.4,65.94,7.17,Manual,Inorganic,17.43,2024-03-04,2024-07-03,121,4149.85,IOT3655,2024-06-02 05:00:00,13.8642,83.1704,0.3061,Moderate
FARM1351,Central USA,Maize,41.59,6.91,16.73,99.59,74.13,7.58,None,Organic,91.72,2024-04-15,2024-07-20,96,3544.55,IOT4843,2024-06-02 16:00:00,18.5004,76.056,0.3644,None
FARM1352,South USA,Soybean,33.88,6.92,32.42,247.74,75.33,9.2,Manual,Organic,75.0,2024-02-15,2024-06-01,107,2978.19,IOT8717,2024-06-04 16:00:00,31.4401,88.5049,0.8806,None
FARM1353,South India,Maize,32.21,5.69,33.22,83.69,55.75,7.0,Manual,Mixed,35.22,2024-03-04,2024-06-21,109,5724.23,IOT7210,2024-06-04 05:00:00,15.4503,73.5945,0.6092,Mild
FARM1354,South USA,Maize,22.88,6.55,22.18,247.09,77.02,8.84,None,Inorganic,58.77,2024-01-24,2024-05-23,120,6799.18,IOT2548,2024-06-02 15:00:00,23.9047,78.2821,0.4282,None
FARM1355,North India,Wheat,38.7,7.02,28.88,110.46,43.36,4.45,Sprinkler,Organic,80.57,2024-03-01,2024-07-12,133,1965.23,IOT8516,2024-06-02 10:00:00,15.5303,84.118,0.8335,Moderate
FARM1356,South USA,Wheat,12.1,6.6,34.69,243.58,52.43,7.71,Sprinkler,Mixed,56.24,2024-03-16,2024-08-06,143,4904.93,IOT8685,2024-06-01 13:00:00,25.4061,78.1356,0.6838,None
FARM1357,South India,Rice,43.38,5.59,25.45,292.58,47.24,6.36,Manual,Inorganic,39.57,2024-04-01,2024-08-26,147,3511.98,IOT4752,2024-06-05 10:00:00,21.9924,72.4666,0.5845,Mild
FARM1358,South India,Soybean,44.81,7.22,31.45,116.48,86.64,6.29,Sprinkler,Inorganic,45.99,2024-04-17,2024-08-09,114,3816.43,IOT6004,2024-06-06 09:00:00,27.2415,85.0279,0.6938,Moderate
FARM1359,East Africa,Rice,13.18,5.99,28.26,230.73,80.96,5.74,Drip,Inorganic,62.57,2024-05-03,2024-09-02,122,3871.14,IOT9462,2024-06-04 14:00:00,23.0518,80.019,0.3714,None
FARM1360,South India,Rice,20.27,7.05,22.65,78.32,60.32,4.53,Drip,Mixed,96.57,2024-02-13,2024-06-27,135,3304.62,IOT7241,2024-06-01 13:00:00,34.5059,73.435,0.763,Mild
FARM1361,Central USA,Maize,25.81,6.99,17.49,235.86,50.09,9.6,Manual,Inorganic,33.52,2024-02-07,2024-06-06,120,4405.78,IOT2173,2024-06-03 14:00:00,33.333,71.6131,0.3628,None
FARM1362,North India,Soybean,48.2,6.43,23.8,190.16,65.68,5.63,None,Organic,49.43,2024-04-02,2024-07-06,95,4135.9,IOT7384,2024-06-03 18:00:00,20.9838,81.9364,0.6543,Moderate
FARM1363,North India,Cotton,27.54,6.21,17.29,72.4,43.53,8.48,Drip,Organic,8.94,2024-03-07,2024-06-08,93,2366.65,IOT9781,2024-06-04 20:00:00,15.2909,79.9074,0.6814,None
FARM1364,South USA,Wheat,32.07,7.31,23.79,247.31,47.52,9.42,Drip,Organic,40.33,2024-05-01,2024-08-16,107,4787.95,IOT2657,2024-06-07 16:00:00,19.5752,77.6022,0.6498,Moderate
FARM1365,North India,Cotton,29.64,7.01,18.9,244.73,58.08,6.74,Manual,Mixed,76.55,2024-02-05,2024-05-24,109,3705.19,IOT9921,2024-06-04 08:00:00,17.6085,80.9493,0.8061,None
FARM1366,East Africa,Rice,24.89,7.05,23.62,79.16,78.71,8.2,Manual,Mixed,50.93,2024-02-11,2024-06-13,123,4354.64,IOT7102,2024-06-04 17:00:00,13.9958,83.2071,0.8711,None
FARM1367,South India,Cotton,23.67,5.56,31.81,246.21,77.19,8.81,Manual,Inorganic,3.28,2024-05-02,2024-09-16,137,6910.0,IOT1835,2024-06-06 12:00:00,23.711,87.9772,0.7653,Mild
FARM1368,East Africa,Cotton,46.09,7.29,22.22,129.87,62.32,8.09,Sprinkler,Mixed,0.45,2024-05-23,2024-08-21,90,5210.22,IOT7915,2024-06-07 20:00:00,10.2619,81.772,0.4301,Mild
FARM1369,North India,Soybean,31.71,7.27,28.04,64.9,67.76,7.24,Manual,Organic,87.63,2024-04-01,2024-07-08,98,6368.08,IOT3770,2024-06-03 01:00:00,16.3772,72.5224,0.5891,Moderate
FARM1370,East Africa,Cotton,34.15,7.34,18.08,136.66,85.08,8.64,Drip,Organic,50.68,2024-04-23,2024-08-02,101,3963.1,IOT8635,2024-06-05 15:00:00,14.7292,81.2928,0.4755,None
FARM1371,South USA,Rice,48.12,7.43,32.33,176.56,54.18,8.77,None,Inorganic,59.99,2024-03-23,2024-07-02,101,3287.8,IOT9091,2024-06-01 00:00:00,29.832,80.9884,0.5605,None
FARM1372,North India,Cotton,10.88,6.81,31.06,127.34,84.7,5.38,Sprinkler,Inorganic,33.95,2024-02-08,2024-06-19,132,3314.36,IOT2144,2024-06-05 19:00:00,13.7643,73.7945,0.6531,None
FARM1373,Central USA,Wheat,37.9,5.77,34.32,128.58,60.63,9.43,Drip,Mixed,74.61,2024-02-07,2024-06-24,138,3390.99,IOT7300,2024-06-01 06:00:00,19.7429,75.1781,0.4803,None
FARM1374,South India,Cotton,12.11,5.92,25.74,266.08,48.86,5.14,Manual,Inorganic,49.68,2024-01-17,2024-04-24,98,2169.71,IOT4324,2024-06-07 18:00:00,30.1981,82.5773,0.6429,Mild
FARM1375,South USA,Maize,49.12,6.54,17.17,92.21,41.82,5.32,Drip,Mixed,66.49,2024-02-15,2024-06-08,114,4838.64,IOT8355,2024-06-03 20:00:00,23.9886,87.0162,0.7559,None
FARM1376,South India,Wheat,36.29,6.64,29.81,239.32,68.11,4.99,Manual,Inorganic,90.41,2024-02-09,2024-05-24,105,2404.01,IOT5459,2024-06-03 06:00:00,30.8332,77.174,0.3263,None
FARM1377,North India,Soybean,44.13,6.03,17.5,208.7,70.73,5.97,Manual,Organic,61.06,2024-04-18,2024-08-07,111,5318.27,IOT3022,2024-06-06 08:00:00,22.0984,75.4568,0.8506,None
FARM1378,East Africa,Rice,41.96,7.11,34.25,256.72,48.33,4.74,Drip,Mixed,7.07,2024-03-07,2024-06-16,101,3259.86,IOT9870,2024-06-07 10:00:00,30.4372,89.0024,0.6301,None
FARM1379,North India,Rice,11.34,7.16,23.29,290.4,69.66,7.08,None,Inorganic,84.97,2024-05-13,2024-10-06,146,4712.45,IOT1962,2024-06-05 16:00:00,33.3407,72.5057,0.5929,None
FARM1380,North India,Rice,10.18,7.24,22.26,105.76,48.38,5.37,None,Inorganic,32.91,2024-02-06,2024-05-08,92,5038.6,IOT9264,2024-06-01 09:00:00,15.2347,83.1859,0.5726,None
FARM1381,North India,Rice,34.84,7.49,30.96,187.04,57.5,6.51,Manual,Organic,92.98,2024-01-10,2024-04-11,92,5441.45,IOT5015,2024-06-07 21:00:00,29.3676,85.2312,0.6838,None
FARM1382,Central USA,Rice,44.27,6.92,30.94,126.8,69.35,8.42,Sprinkler,Mixed,19.86,2024-04-04,2024-08-27,145,3584.16,IOT5804,2024-06-05 03:00:00,29.3233,82.6156,0.5515,None
FARM1383,Central USA,Soybean,18.89,6.81,32.47,237.81,51.21,4.87,Manual,Inorganic,63.13,2024-05-05,2024-09-15,133,4952.79,IOT3405,2024-06-04 20:00:00,17.4397,85.5249,0.3621,None
FARM1384,North India,Rice,45.07,5.82,25.89,69.95,47.89,6.61,Drip,Inorganic,78.56,2024-04-27,2024-08-16,111,2923.54,IOT5433,2024-06-07 19:00:00,13.4823,72.4384,0.8139,Moderate
FARM1385,South India,Maize,11.09,6.74,24.4,252.16,61.24,7.17,Drip,Mixed,38.46,2024-03-14,2024-06-29,107,4069.16,IOT9413,2024-06-05 06:00:00,22.8726,81.7815,0.3521,None
FARM1386,East Africa,Wheat,17.43,5.55,33.96,148.65,86.96,7.02,Drip,Mixed,45.08,2024-04-13,2024-07-18,96,6433.76,IOT5303,2024-06-02 17:00:00,17.0308,80.91,0.8451,Severe
FARM1387,North India,Wheat,16.55,6.82,28.04,84.46,81.56,7.69,Drip,Mixed,15.75,2024-02-07,2024-06-07,121,4129.86,IOT7759,2024-06-03 02:00:00,26.9748,79.9408,0.7319,None
FARM1388,South India,Soybean,30.4,7.35,28.15,74.32,58.61,8.15,Sprinkler,Mixed,72.28,2024-05-19,2024-10-12,146,4657.87,IOT5020,2024-06-06 09:00:00,29.2659,79.3531,0.5134,Moderate
FARM1389,South India,Rice,26.52,6.97,31.44,118.97,71.55,9.03,Sprinkler,Inorganic,5.98,2024-03-15,2024-07-25,132,6027.49,IOT9965,2024-06-03 06:00:00,18.5813,84.8247,0.7991,None
FARM1390,East Africa,Soybean,35.55,6.57,23.75,85.77,88.46,8.97,Sprinkler,Inorganic,47.01,2024-04-08,2024-08-18,132,5009.83,IOT3277,2024-06-04 13:00:00,26.4986,85.0786,0.8175,None
FARM1391,Central USA,Cotton,40.05,6.65,17.65,156.46,77.85,9.64,Drip,Inorganic,64.14,2024-01-26,2024-06-13,139,2510.79,IOT2250,2024-06-05 23:00:00,27.1319,73.9149,0.529,Mild
FARM1392,East Africa,Rice,47.37,5.96,15.63,233.67,40.27,9.11,Drip,Organic,58.38,2024-03-11,2024-06-14,95,1168.14,IOT8810,2024-06-06 04:00:00,33.744,77.1851,0.8165,None
FARM1393,North India,Cotton,44.44,6.45,33.47,106.86,67.45,5.23,Drip,Mixed,39.44,2024-04-01,2024-08-24,145,4047.94,IOT6840,2024-06-07 13:00:00,16.0963,86.9554,0.5159,Moderate
FARM1394,Central USA,Rice,49.7,7.17,21.04,123.67,78.57,5.81,Drip,Mixed,83.54,2024-03-15,2024-07-28,135,2224.99,IOT9984,2024-06-06 02:00:00,22.8323,70.076,0.7549,Moderate
FARM1395,South USA,Rice,35.84,7.04,27.16,265.9,84.13,8.52,Sprinkler,Organic,50.74,2024-02-04,2024-06-21,138,5889.3,IOT1968,2024-06-01 06:00:00,20.3755,78.7812,0.5477,Moderate
FARM1396,East Africa,Soybean,19.5,6.31,21.18,229.91,44.34,8.0,Manual,Inorganic,18.87,2024-05-18,2024-09-26,131,3813.78,IOT2649,2024-06-06 22:00:00,14.0025,83.9864,0.3237,Mild
FARM1397,Central USA,Wheat,21.89,7.45,29.34,195.0,74.51,9.05,Manual,Organic,19.65,2024-03-10,2024-06-12,94,3977.77,IOT1514,2024-06-01 17:00:00,22.2302,72.5025,0.373,None
FARM1398,Central USA,Maize,34.18,7.16,34.92,181.38,74.54,7.54,Drip,Mixed,37.09,2024-05-12,2024-08-19,99,2971.92,IOT2585,2024-06-01 11:00:00,26.2784,74.8879,0.4314,None
FARM1399,South USA,Maize,47.05,6.61,33.64,293.52,78.5,6.57,Manual,Organic,3.05,2024-03-26,2024-06-28,94,4028.26,IOT6282,2024-06-03 07:00:00,26.616,81.8951,0.5173,None
FARM1400,South India,Maize,41.29,5.85,32.74,235.4,60.04,5.74,Sprinkler,Mixed,39.26,2024-05-16,2024-08-31,107,6267.99,IOT4358,2024-06-07 23:00:00,13.5094,72.3931,0.8915,None
FARM1401,South USA,Maize,27.78,6.73,27.4,214.52,53.11,4.94,Drip,Inorganic,41.63,2024-03-04,2024-07-20,138,4988.83,IOT2784,2024-06-05 13:00:00,31.4118,78.8485,0.7464,None
FARM1402,South USA,Cotton,18.59,6.56,30.45,263.73,86.95,5.88,Drip,Mixed,49.65,2024-04-18,2024-07-20,93,5337.61,IOT5688,2024-06-06 01:00:00,17.5144,77.8988,0.3498,None
FARM1403,East Africa,Wheat,36.13,6.93,16.64,257.86,75.2,9.57,Manual,Organic,20.46,2024-04-06,2024-08-10,126,2674.81,IOT1660,2024-06-01 08:00:00,25.7384,77.3422,0.8392,None
